id,source_website,source_label,source_url,geo_validation,author,review_date,rating,sentiment,review_text,tier1,tier2,tier3
rvw-000108,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=12500550781,apple_us_store,Cisco5858,2025-04-03,2,negative,Condition reports don’t work anymore. App will not show the Condition report when I click on it,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000109,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=12488689320,apple_us_store,Seth Yo.,2025-03-31,1,negative,"Bugs. An app designed for spending millions of dollars at a time for inventory, yet glitches out if you try to narrow your search?? Needs a total redesign. With the fees associated with Manheim and cox auto you’d think we could get a decent app. ACV it is.",Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000110,play.google.com,Google Play (com.manheim.mobile.refresh),https://play.google.com/store/apps/details?id=com.manheim.mobile.refresh&hl=en&gl=us,google_play_us_store,Mustafa yousif,2025-03-30,1,negative,"too slow, each time try open it get error and have to rest it and get security code and login again, I had Galaxy S23 ultra and change it to Galaxy S25 ultra same problem, I asked all my friends using IPhone have the same problem all complaints slow app and all time get same log in error.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000111,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/customer-reviews#0443_6001743_318126,bbb_us_business,Shawnta M,2025-03-28,1.0,negative,They lie about information with cars the auction they are really junk cars,Membership / Licensing / Fees & Bidding Policies,"Bidding Process, Rules and Fees",Fees
rvw-000112,bbb.org,BBB Customer Reviews,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/customer-reviews?page=2#0443_6001743_318063,bbb_us_business,Adam K,2025-03-27,1.0,negative,"I would give a zero review if I could. Been in business for 7 years and every car Ive bought from these people turns out to be complete trash. They have people to do condition reports but they miss half the problems. They are about to be served with a lawsuit for selling me a car that had been in a flood, damaged and not reported.","Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000113,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=5#0443_6001743_23121574,bbb_us_business,BBB complainant,2025-03-26,1,negative,Service or Repair Issues. The vehicle I am referring to is the following:2012 REMOVED GT-R VIN# REMOVED I will also be attaching the proof here. When I purchased the vehicle it was green light with NO ! Structural damage announcement. Upon an inspector checking it at Manheim - Riverside same company as REMOVED (MANHEIM). He found multiple issues with the body which included substantial structural damage and bent chassis parts. I need my money refunded !!,"Payment Refunds, Transaction Issues and Deposits",Refunds & Membership Billing,Deposit Refund Status
rvw-000114,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=5#0443_6001743_23118924,bbb_us_business,BBB complainant,2025-03-26,1,negative,Service or Repair Issues. I recently bought a vehicle from MANHEIM (3 weeks ago) the unit had a 4.3 CR and NO structural damage !! I then put it myself back into the sale and they grade it a 1.3 CR with structural damage !! Nothing was done to the car literally was even cleaned and waxed. Why is it that they added all these remarks ? Were they lying to me before just to make a sale ? If so I need my money back since structural damage was not announced or noted !!!! If not they will need to fix the REMOVED,"Lot Condition, Listing Status and related",Lot Condition Reporting,Lot Damage
rvw-000115,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=12420829517,apple_us_store,Jrg sr20det,2025-03-14,1,negative,App don’t really work. I try to find a car like by a brand and it just crashes the app,Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000116,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=5#0443_6001743_23064332,bbb_us_business,BBB complainant,2025-03-13,1,negative,"Service or Repair Issues. I bought a car 2024 Kia REMOVED LXS ( REMOVED ) from manheim, I find the car has structural damage and open arbitration on 3/17. I quickly drop the car to manheim branch for inspection. until today I still didn't know the status of it. I sent multiple emails to REMOVED and other manheim staffs, but I didn't get an answer. not sure why it takes almost one month to confirm structural damage. it is terrible delay. I ask for $2000 credit if the structural damage is confirmed",Customer Service & Communication,Agent Professionalism & Responsiveness,Rude/Unhelpful Support
rvw-000117,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=12418032484,apple_us_store,Kyky45?,2025-03-13,1,negative,"Ultra unresponsive. In general it is not that complicated, but when you enter the bidding section, it is a nightmare. It freezes tremendously, it is impossible to even scroll up/down to see the session car list. Even the back arrow is totally frozen. I don’t see any hope unfortunately.",Account / Access / Login,Password Reset & Login Troubleshooting,App Login Troubleshooting
rvw-000118,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=5#0443_6001743_23028025,bbb_us_business,BBB complainant,2025-03-06,1,negative,Service or Repair Issues. I bought 2023 REMOVED Elantra SEL REMOVED from manheim. upon receipt I find the apron underlying the left fender is kinked and bended. I open a structural arbitration on manheim and have the car towed to manheim REMOVED for inspection. manheim denied my claim and told me the fender bracket is broken although I repeatedly told them they need to open the left fender and check the underlying apron. But manheim REMOVED denied my request. I don't understand why manheim refuse to do it. the left fender is loose. they just need to spend 1 second lifting up the left fender and then they can clearly see the structural damage with kinked apron.,"Lot Condition, Listing Status and related",Third-Party Inspection Authorization & Scheduling,Previewing/ Inspecting Vehicles
rvw-000119,apps.apple.com,"Apple App Store (1480842917, us)",https://itunes.apple.com/us/review?id=1480842917&type=Purple%20Software&reviewId=12388575878,apple_us_store,joe aint my president.,2025-03-06,2,negative,Can’t retrieve gate pass since new update (Feb. 2025). I can no longer retrieve gate passes using my mobile ap since the update last week. Please fix.,"Vehicle Pickup, Delivery and Scheduling",Pickup Order Management,Gate Pass Assistance
rvw-000120,bbb.org,BBB Complaints,https://www.bbb.org/us/ga/atlanta/profile/auctioneer/manheim-auctions-0443-6001743/complaints?page=5#0443_6001743_23020720,bbb_us_business,BBB complainant,2025-03-04,1,negative,"Service or Repair Issues. hi we are REMOVED our ACCOUNT got charge 500 for a vehicle that didn't pick up, VIN: REMOVED can you tell the system that noone contact me and manheim never contact me, i never agree on this charge.a trash emploee make wrong information, REMOVED she said she think the vehicle is not avaiable, and she put a note and never send me any alarms and charge me at today 02 19 and when i call back to manheim she won t transfer me to any manager. i told her that it is not about the wrong information. you can not make decition for me or for the buyer. or for manheim. she really like to guess guess guess it is all about truth, the truth is the vehicle is available , and maybe the buyer do not want it or the buyer want it . it is the buyer decition, the buyer is a big REMOVED new car dealer. they do not even want my 500 for them at all. this trash employee just make decision for everyone and hide the information till now. and charge my company ACCOUNT. if REMOVED can not fix this charge i will just claim it back.this REMOVED who woke at arbitration without Boundary is rediculous. she just make decision for everyone and hide the information till 02/19 and my account has been delete from auction access for half years, the system still charging it and charing unsuccessful fee again and again, this is all manheim fault and i called REMOVED she said she is not at REMOVED i called REMOVED always no answer, no reply at text message i called customer service they refuse to stop the system and ask me contact california man noone at manheim really want to be reasonable, just charing and charging this is not big company do.and i already told them clearly i refuse to pay this fee until someone want to be reasonable.but REMOVED even want to stop the system and talk to me",Customer Service & Communication,Support Access & Response Time,Long Hold Time / Hard to Reach Support
